asin;type;name;openbid;price;auction_duration;unixEndDate;endDate;bidders;bids
4175;Mobile;Apple iPhone 8 Silver 64GB Unlocked Sim Free Boxed Auction - No Reserve Price!;0.7425;131.25;1 day;1621100279.0;16 May 2021 at 1:37:59pm PDT;16.0;50.0
3939;Mobile;Apple iPhone 12 Pro Max - 256GB - Silver (Unlocked);37.5;679.6125;5 days;1620773419.0;12 May 2021 at 6:50:19am PDT;19.0;46.0
360;Mobile;*** Apple iPhone 12 Pro Max 128GB Graphite Without Simlock New Original Packagin;0.88;881.76;3 days;1620870860.0;13 May 2021 at 9:54:20am PDT;20.0;36.0
2101;Mobile;used Apple iPhone 7 Plus 32GB (Unlocked) - Black;0.0075;95.25;7 days;1620523235.0;9 May 2021 at 9:20:35am PDT;18.0;45.0
1816;Mobile;Samsung - Galaxy S21 Ultra 5G 128GB (Unlocked) - Phantom Silver (5293);0.99;571.0;5 days;1621897763.0;25 May 2021 at 7:09:23pm PDT;21.0;51.0
318;Mobile;Unlocked Samsung Galaxy S7 SM-G930 4G LTE 32GB Gold (Read Description);0.99;61.0;5 days;1621047655.0;15 May 2021 at 11:00:55am PDT;18.0;46.0
1801;Mobile;Apple iPhone XS Max 256GB Gold Unlocked Excellent Condition;0.7425;267.0;1 day;1621226582.0;17 May 2021 at 12:43:02pm PDT;17.0;26.0
3303;Mobile;Samsung Galaxy S9 SM-G960 - 64GB - Sunrise Gold (Unlocked) (Single SIM);0.7425;105.0;5 days;1620350787.0;7 May 2021 at 9:26:27am PDT;18.0;43.0
242;Mobile;Brand New Google Pixel 4 XL G020P - 64GB - Clearly White (Unlocked) (Single SIM);68.6;693.0;7 days;1621883724.0;25 May 2021 at 3:15:24am PDT;20.0;46.0
3295;Mobile;Apple iPhone 11 - 64GB - Black (Unlocked) A2221 (CDMA + GSM)please Read;0.7425;180.0;1 day;1619902881.0;2 May 2021 at 5:01:21am PDT;17.0;48.0
561;Mobile;Samsung Galaxy A10s - 32 GB - Black (Unlocked) (Single SIM);0.99;88.0;7 days;1621710850.0;23 May 2021 at 3:14:10pm PDT;18.0;43.0
1490;Mobile;Apple iPhone 8 Plus - 64GB (Unlocked) A1864 (CDMA + GSM) No Reserve Parts Repair;9.99;125.5;7 days;1619307014.0;25 Apr 2021 at 7:30:14am PDT;19.0;45.0
75;Mobile;Apple iPhone 8 Plus - 128GB - Space Gray (Unlocked) A1864 (CDMA + GSM);206.0;320.0;7 days;1621028706.0;15 May 2021 at 5:45:06am PDT;17.0;29.0
133;Mobile;Apple iphone 11 pro max - 256go-space grey (d矇simlock矇) (cdma + gsm);307.12;510.4;7 days;1619629243.0;29 Apr 2021 at 1:00:43pm PDT;18.0;43.0
873;Mobile;Google Pixel 5 GTT9Q - 128GB - Just Black (Unlocked) (Single SIM);0.7425;315.0;1 day;1621132174.0;16 May 2021 at 10:29:34am PDT;19.0;36.0
188;Mobile;Apple iPhone 7 Plus 256 GB little wear fully functional (A1784);0.88;144.32;7 days;1620589505.0;10 May 2021 at 3:45:05am PDT;16.0;39.0
1242;Mobile;Apple iPhone 11 Pro Max - 64GB - Gold (Unlocked) A2161 (CDMA + GSM);315.0;732.0;7 days;1619472259.0;27 Apr 2021 at 5:24:19am PDT;21.0;34.0
2350;Mobile;Samsung Galaxy S21 5G 128GB - Phantom Violet  T-Mobile(Unlocked);9.99;565.0;7 days;1620522008.0;9 May 2021 at 9:00:08am PDT;21.0;63.0
3864;Mobile;Apple iPhone XS Max - 512GB - Gold (Unlocked) A2101 (GSM);0.7425;240.0;7 days;1619150811.0;23 Apr 2021 at 12:06:51pm PDT;16.0;33.0
59;Mobile;Apple iPhone 8 - 64GB-Space Grey (without Simlock) A1905 (GSM);0.88;154.88;10 days;1620940464.0;14 May 2021 at 5:14:24am PDT;16.0;30.0
2564;Mobile;Samsung Galaxy A51 SM-A515U 128GB AT&T GSM Unlocked Smartphone Black X250;0.01;125.5;5 days;1622004881.0;26 May 2021 at 12:54:41pm PDT;17.0;43.0
2332;Mobile;Samsung Galaxy Note10+ SM-N975U - 256GB - Aura Black (Unlocked) (Single SIM);0.99;315.0;7 days;1620251003.0;6 May 2021 at 5:43:23am PDT;18.0;46.0
2675;Mobile;iphone 8 ;0.75;92.25;7 days;1619811494.0;1 May 2021 at 3:38:14am PDT;16.0;32.0
3246;Mobile;Apple iPhone 7 Plus - 32GB - Gold (Unlocked) A1784 (GSM);0.99;177.5;1 day;1621736676.0;23 May 2021 at 10:24:36am PDT;20.0;58.0
757;Game;Psycho fox complete box leaflet master system 1 2 euro pal cib ovp game game;0.88;36.9688;10 days;1619926432.0;2 May 2021 at 11:33:52am PDT;17.0;39.0
3877;Mobile;iPhone 7 Plus Unlocked 128gb Used A1661;85.0;238.0;3 days;1619117591.0;23 Apr 2021 at 2:53:11pm PDT;18.0;53.0
395;Mobile;Apple iPhone 8 Plus - 64GB - Rose Color (Unlocked) Verizon Excellent Condition!;149.0;290.0;7 days;1621734964.0;23 May 2021 at 9:56:04am PDT;16.0;31.0
808;Mobile;Apple iPhone XS - 256GB-Space Gray (without Simlock) A2097 VGC;0.88;314.0544;7 days;1620424777.0;8 May 2021 at 5:59:37am PDT;23.0;38.0
3063;Mobile;Samsung Galaxy A20s SM-A207F/DS - 32GB-Black (without Simlock) (Dual Sim);0.88;124.08;7 days;1620706568.0;11 May 2021 at 12:16:08pm PDT;16.0;35.0
2329;Mobile;Samsung Galaxy S10e - 128GB - Black (Unlocked) (Read Description) BI1115;1.0;240.0;1 day;1619642168.0;29 Apr 2021 at 4:36:08pm PDT;17.0;58.0
275;Mobile;Unlocked Samsung Galaxy Note9 SM-N960U 128GB Phone Blue (Read Description);0.99;249.5;5 days;1619234884.0;24 Apr 2021 at 11:28:04am PDT;20.0;79.0
2720;Mobile;Apple iPhone 8 64GB Gold | UNLOCKED | A1905 l Pristine | Ref 17;0.7425;131.25;3 days;1619802146.0;1 May 2021 at 1:02:26pm PDT;16.0;48.0
1730;Game;Jurassic Park Rampage Edition (Sega Genesis 1994) Brand New Sealed In Box;24.99;261.0;7 days;1620421016.0;8 May 2021 at 4:56:56pm PDT;16.0;21.0
3809;Mobile;Iphone XS - 64GB - Rose Gold - 02  Network - Apple Face Recognition;0.7425;131.25;7 days;1619976070.0;3 May 2021 at 1:21:10pm PDT;16.0;31.0
2142;Mobile;Apple iPhone X ;99.0;245.0;7 days;1621099045.0;16 May 2021 at 1:17:25pm PDT;16.0;31.0
1305;Mobile;Apple iPhone 11 Pro Max - 64GB - Space Grey (Unlocked) A2218 (CDMA + GSM);74.25;450.0;3 days;1620235894.0;6 May 2021 at 1:31:34pm PDT;20.0;36.0
2583;Mobile;Apple iPhone X - 64GB - Space Gray (Unlocked) A1865 (CDMA + GSM);0.99;230.0;7 days;1619113833.0;23 Apr 2021 at 1:50:33pm PDT;18.0;52.0
4042;Game;Super Mario Advance 4: Mario Bros. 3 WATA 9.8 A++ Brand New Factory Sealed MINT;0.01;2322.0;5 days;1620853671.0;13 May 2021 at 5:07:51pm PDT;16.0;29.0
397;Mobile;Unlocked LG V60 5G 128GB LM-V600AM AT&T GSM Phone Blue (Read Description);0.99;224.5;5 days;1621619006.0;22 May 2021 at 1:43:26pm PDT;17.0;56.0
1185;Mobile;Apple iPhone XR 64GB in Black (without Simlock) Good Condition;0.88;259.6;3 days;1620787254.0;12 May 2021 at 10:40:54am PDT;18.0;71.0
3051;Mobile;Apple IPhone X 64GB Space Grey Unlocked;0.7425;161.25;5 days;1620414109.0;8 May 2021 at 3:01:49am PDT;23.0;41.0
3532;Mobile;Apple iPhone XS Max - 256GB-Space Grey (without Simlock) A2101 (GSM) FAULTY!;0.88;176.88;7 days;1619928183.0;2 May 2021 at 12:03:03pm PDT;21.0;56.0
186;Mobile;Apple iPhone 11 Pro Max - 64GB - Space Gray (Unlocked);0.99;386.0;1 day;1619990003.0;3 May 2021 at 5:13:23pm PDT;18.0;73.0
2029;Mobile;LOT of 4 Samsung Galaxy A50 64GB SM-A505U GSM Unlocked Smartphones A119;0.01;305.0;5 days;1619460021.0;27 Apr 2021 at 2:00:21pm PDT;23.0;59.0
2777;Mobile;Apple iPhone 7+ - 32GB - Gold (Unlocked) (Read Description) BJ1010;1.0;152.5;1 day;1620084219.0;4 May 2021 at 7:23:39am PDT;16.0;41.0
702;Mobile;Apple iPhone XR - 128GB - Blue (Unlocked) A2105 (GSM);0.7425;142.5;7 days;1621136372.0;16 May 2021 at 11:39:32pm PDT;18.0;33.0
1860;Mobile;Apple iPhone 12 mini - 64GB - Black (Unlocked);1.4;1194.1999999999998;1 day;1619296047.0;25 Apr 2021 at 4:27:27am PDT;19.0;56.0
379;Game;Nintendo New 3DS XL - Black Handheld Gaming System + Charger and Stylus - VG;49.99;255.0;3 days;1621033450.0;15 May 2021 at 7:04:10pm PDT;17.0;49.0
3574;Mobile;Apple iPhone X - 64GB - Silver (Unlocked);3.0;170.625;1 day;1620062216.0;4 May 2021 at 1:16:56pm PDT;20.0;40.0
3420;Mobile;New Motorola Moto G30 Android Smartphone - NEW - Unlocked/Sim Free - RRP 瞿160;0.7425;100.5;7 days;1620584012.0;10 May 2021 at 2:13:32pm PDT;17.0;46.0
789;Mobile;Apple iPhone 11 Pro - 64GB - Space Gray (Unlocked) A2160 (CDMA + GSM);2.0;530.0;1 day;1619490969.0;27 Apr 2021 at 10:36:09am PDT;18.0;62.0
1797;Mobile;Samsung Galaxy S8 - 64GB-Midnight black (without Simlock);0.88;132.88;7 days;1621738786.0;23 May 2021 at 10:59:46am PDT;17.0;49.0
2137;Mobile;Apple iPhone 7 Plus - 32GB - Gold (GSM Unlocked) A1661;1.0;175.0;7 days;1621123010.0;16 May 2021 at 7:56:50am PDT;23.0;58.0
3137;Mobile;Apple iPhone XS Max - 256GB - Gold (Unlocked) A1921;0.99;465.0;1 day;1621366497.0;19 May 2021 at 3:34:57pm PDT;18.0;40.0
1844;Mobile;Apple iPhone 6 Plus - 64GB - Gold (Unlocked) A1522 (GSM);0.99;232.5;5 days;1619208171.0;24 Apr 2021 at 4:02:51pm PDT;23.0;75.0
331;Mobile;Samsung Galaxy S21 Ultra 5G SM-G998U - 128GB - Phantom Black (Unlocked);1.0;790.0;3 days;1620158421.0;5 May 2021 at 4:00:21pm PDT;18.0;50.0
31;Mobile;Xiaomi Mi 10T Lite - 6GB 128GB - Black (Unlocked) (Dual SIM);53.25;110.25;7 days;1620234553.0;6 May 2021 at 1:09:13am PDT;16.0;29.0
2198;Mobile;Apple iPhone 11 - 256GB - Black (Unlocked) A2111 (CDMA + GSM);0.99;470.0;7 days;1619113833.0;23 Apr 2021 at 1:50:33pm PDT;20.0;66.0
1677;Mobile;Apple iPhone 12 Pro - 256GB - Gold (Unlocked);0.7425;607.5;7 days;1619384443.0;26 Apr 2021 at 5:00:43am PDT;19.0;48.0
1121;Mobile;Samsung Galaxy S10 SM-G973F/DS - 128GB-Prism Black (without Simlock) (Dual Sim);0.88;200.64;7 days;1619841630.0;1 May 2021 at 12:00:30pm PDT;17.0;38.0
3413;Mobile;IPhone XS Max 512 GB;0.88;410.96;7 days;1620517777.0;9 May 2021 at 7:49:37am PDT;17.0;84.0
1055;Mobile;Apple iPhone XR - 64GB-Black (without Simlock) A2105 (GSM);0.88;225.28;7 days;1621645092.0;22 May 2021 at 8:58:12am PDT;21.0;80.0
829;Mobile;Apple iPhone 12 Pro Max - 256GB - Gold (Unlocked);0.7425;624.0;5 days;1620622492.0;10 May 2021 at 12:54:52pm PDT;17.0;32.0
3766;Mobile;Apple iPhone X - 64GB - Silver (Unlocked) A1865 (CDMA + GSM) (AU Stock);139.3;453.6;7 days;1620352572.0;7 May 2021 at 9:56:12am PDT;16.0;32.0
3287;Mobile;Apple iPhone 7 - 32GB - Silver (Unlocked) A1778 (GSM);0.7425;66.75;3 days;1620358527.0;7 May 2021 at 11:35:27am PDT;16.0;42.0
1457;Mobile;Huawei P30 Pro VOG-L29 - 128GB-Aurora Without Simlock (8GB Ram spots) VGC;83.6;234.08;7 days;1621449741.0;20 May 2021 at 2:42:21am PDT;17.0;35.0
2369;Mobile;���休��� SAMSUNG GALAXY A12 Black 64GB MOBILE PHONE BRAND NEW SEALED ���休��� RRP 瞿149;0.7425;84.0;10 days;1620755137.0;12 May 2021 at 1:45:37pm PDT;17.0;49.0
1263;Mobile;LOT OF TEN! Samsung Galaxy J3 - SM-J337A/AZ/T/U/P- 16GB - Black - Smartphones ;0.99;202.5;5 days;1619812857.0;1 May 2021 at 4:00:57pm PDT;22.0;60.0
1117;Game;Original Nintendo NES System Console Bundle Lot w/ 18 Games ;9.99;285.0;10 days;1619909639.0;2 May 2021 at 6:53:59pm PDT;18.0;46.0
1681;Mobile;Apple iPhone 11 Pro Max - 64GB - Gold (Sprint) A2161 *Activation Issues Cracked;0.99;480.0;7 days;1619906419.0;2 May 2021 at 6:00:19pm PDT;21.0;63.0
1175;Mobile;Apple iPhone XR - 128 GB - Black (Unlocked) - AU Stock;1.4;650.9999999999999;7 days;1620839257.0;13 May 2021 at 1:07:37am PDT;23.0;93.0
1136;Mobile;Apple iPhone 11 - 256GB-Black (without Simlock) - as good as new;0.88;525.36;3 days;1619803837.0;1 May 2021 at 1:30:37am PDT;16.0;72.0
2107;Mobile;Apple iPhone 11 Pro Max (w/ AppleCare) - 256GB - Unlocked - Midnight��Green��;0.99;810.0;7 days;1620519969.0;9 May 2021 at 8:26:09pm PDT;18.0;49.0
228;Game;Wii Party game complete (Nintendo Wii 2010);5.0;47.0;3 days;1621227036.0;17 May 2021 at 12:50:36pm PDT;16.0;30.0
1128;Mobile;iPhone 11 128 GB purple IC locked. For parts only Carrier UNKNOWN;50.0;202.5;7 days;1619900189.0;2 May 2021 at 4:16:29pm PDT;18.0;41.0
1742;Mobile;Apple iPhone XS Max 256GB Space Grey Unlocked Excellent Condition;0.7425;258.75;5 days;1620446413.0;8 May 2021 at 12:00:13pm PDT;16.0;36.0
1035;Mobile;Samsung Galaxy Note9 SM-N960 - 128GB - Ocean Blue (Verizon/UNLOCKED);0.99;251.55;5 days;1621029649.0;15 May 2021 at 6:00:49pm PDT;25.0;55.0
2971;Mobile;Apple iPhone 11 - 64GB - Black (Unlocked) A2111 (CDMA + GSM);0.99;385.0;5 days;1621963813.0;26 May 2021 at 1:30:13pm PDT;17.0;37.0
22;Mobile;Xiaomi Smartphone Poco X3 6+128G NFC 5160mAh Phone 120 Hz Display;44.0;176.88;7 days;1619930955.0;2 May 2021 at 12:49:15pm PDT;23.0;52.0
3077;Game;Psp game and movie lot of 17;0.99;103.5;7 days;1620849123.0;13 May 2021 at 3:52:03pm PDT;17.0;37.0
3151;Mobile;Apple MKQN2B/A iPhone 6s - 64GB - Space Grey (Unlocked);0.7425;50.25;7 days;1619378899.0;26 Apr 2021 at 3:28:19am PDT;16.0;28.0
1760;Mobile;Samsung Galaxy S20+ 5G SM-G986U - 128GB - Cosmic Gray (Single SIM);249.0;468.0;7 days;1620926552.0;14 May 2021 at 1:22:32am PDT;16.0;31.0
2741;Mobile;Apple iPhone 8 | 64GB | Gold | UNLOCKED | A1897 | MINT | Ref 32;0.7425;123.75;3 days;1619889234.0;2 May 2021 at 1:13:54pm PDT;21.0;48.0
2212;Mobile;Apple iPhone XR - 64GB - Black (Unlocked) A2105 (GSM);0.75;151.5;7 days;1619321636.0;25 Apr 2021 at 11:33:56am PDT;20.0;61.0
1520;Mobile;NEW Samsung Galaxy Note20 Ultra 5G - 256GB - Mystic Bronze UNLOCKED ;0.7425;471.0675;1 day;1619209134.0;24 Apr 2021 at 4:18:54am PDT;16.0;39.0
850;Mobile;Apple iPhone 12 Pro Max - 256GB - Silver (Verizon);0.99;1150.0;5 days;1621116037.0;16 May 2021 at 6:00:37pm PDT;16.0;42.0
3916;Mobile;TESTED SPACE GRAY GSM UNLOCKED APPLE iPhone 8 256GB A1905 MQ7Q2LL/A T95P;0.99;188.5;10 days;1620857243.0;13 May 2021 at 6:07:23pm PDT;25.0;63.0
2509;Mobile;Apple iPhone 6S - 32GB - Silver (Unlocked) (Read Description) CA1093;1.0;70.0;1 day;1621047146.0;15 May 2021 at 10:52:26am PDT;18.0;36.0
2516;Mobile;Apple iPhone 12 Open box - 128gb - Locked T-Mobile Factory Warranty;9.99;631.0;7 days;1621720835.0;23 May 2021 at 6:00:35pm PDT;19.0;51.0
145;Mobile;Samsung Galaxy S10+ SM-G975 - 128GB-Prism White (without Simlock) Duos;0.88;216.48;7 days;1619907830.0;2 May 2021 at 6:23:50am PDT;16.0;51.0
527;Mobile;Unlocked LG Wing 5G 256GB LM-F100UM AT&T GSM Gray Phone (Read Description);0.99;208.5;5 days;1620753924.0;12 May 2021 at 1:25:24pm PDT;17.0;47.0
1257;Mobile;Apple iPhone 11 - 128GB-Green (without Simlock) A2221 (CDMA + GSM);0.88;394.9176;7 days;1619893402.0;2 May 2021 at 2:23:22am PDT;24.0;72.0
3368;Mobile;Apple iPhone 11 Pro MAX 64GB Gold (Unlocked) Smartphone - Excellent Accessories;0.7425;630.0;5 days;1619233813.0;24 Apr 2021 at 11:10:13am PDT;21.0;80.0
762;Mobile;Apple iPhone 11 Pro - 256GB - Space Gray (Unlocked) A2160 (CDMA + GSM);0.99;700.0;7 days;1619397645.0;26 Apr 2021 at 8:40:45am PDT;17.0;54.0
1637;Crafts;Husqvarna Viking Huskylock 936;50.0;350.0;7 days;1621657256.0;22 May 2021 at 12:20:56pm PDT;16.0;40.0
3682;Mobile;Samsung galaxy S21 Ultra 128GB Brand New Sealed Unlocked;0.7425;516.75;3 days;1620003343.0;3 May 2021 at 8:55:43am PDT;16.0;39.0
3464;Mobile;Huawei P20 Pro - 128GB - Black (Unlocked) 6GB Ram;0.7425;87.75;7 days;1621738428.0;23 May 2021 at 10:53:48am PDT;17.0;48.0
2037;Mobile;Apple iPhone XS Max - 256GB - Space Gray (Unlocked) A1921 (CDMA + GSM);10.0;392.0;5 days;1619570222.0;28 Apr 2021 at 8:37:02pm PDT;22.0;60.0
388;Mobile;Samsung Galaxy S21 Ultra 5G SM-G998B/DS - 128GB-Phantom Silver (without Simlock);0.88;690.8;5 days;1621479616.0;20 May 2021 at 11:00:16am PDT;17.0;36.0
1222;Game;Wii U Console Boxed with Games;3.75;54.0;5 days;1621533660.0;21 May 2021 at 2:01:00pm PDT;17.0;33.0
415;Mobile;IPhone 8 Plus 256gb Grey Sidereal Refurbished Apple with 6 months warranty;0.88;264.0;7 days;1619153705.0;23 Apr 2021 at 12:55:05pm PDT;18.0;66.0
2193;Mobile;Apple iPhone 11 Pro - 512GB - Midnight��Green (Unlocked);350.0;720.0;3 days;1621979982.0;26 May 2021 at 5:59:42am PDT;16.0;30.0
2004;Mobile;Samsung Galaxy A21s - 32GB-Black (without Simlock) (Dual Sim) NEW;0.88;98.56;5 days;1621973251.0;26 May 2021 at 4:07:31pm PDT;17.0;31.0
784;Mobile;Apple iPhone 11 Pro Max - 256GB-Space Grey (without Simlock) A2218 (CDMA + GSM);0.88;638.0;7 days;1619922321.0;2 May 2021 at 10:25:21am PDT;21.0;228.0
3515;Mobile;Apple iPhone 12 Pro Max - 512GB - Gold (Unlocked);665.0;2550.0;7 days;1619376623.0;26 Apr 2021 at 2:50:23pm PDT;16.0;34.0
1873;Mobile;Samsung Galaxy S10 SM-G973 - 128GB-Prism White (without Simlock) (Single SIM);0.88;199.32;7 days;1619998173.0;3 May 2021 at 7:29:33am PDT;16.0;38.0
804;Mobile;Apple iPhone 6s Plus - Space Grey - 64GB - Unlocked;0.7425;92.85;7 days;1620333008.0;7 May 2021 at 4:30:08am PDT;16.0;33.0
2933;Mobile;Apple iPhone 8 - 64GB - Silver (Xfinity) A1863 (CDMA + GSM);0.99;131.5;5 days;1621729733.0;23 May 2021 at 8:28:53am PDT;20.0;52.0
838;Mobile;Samsung Galaxy Note 10 256gb-Aura Black (Dual SIM) Used!;0.88;278.08;7 days;1620943780.0;14 May 2021 at 6:09:40am PDT;19.0;98.0
1827;Mobile;Apple iPhone 11 Pro - 256GB - Space Grey (Unlocked) A2215 (CDMA + GSM);0.7425;420.0;7 days;1619237272.0;24 Apr 2021 at 12:07:52pm PDT;16.0;36.0
3517;Mobile;Apple iPhone 6s Plus - 128GB - Rose Gold - Unlocked - Excellent Condition!;18.7425;78.4425;7 days;1619456454.0;27 Apr 2021 at 1:00:54pm PDT;17.0;34.0
2881;Mobile;Apple iPhone X - 64GB - Gray (Unlocked) (Read Description) CA1058;1.0;244.5;1 day;1620876885.0;13 May 2021 at 11:34:45am PDT;16.0;35.0
1751;Mobile;Samsung Galaxy S10+ Plus SM-G975U (Verizon) 128GB Black - SMALL SPOTS ON LCD;0.99;222.5;5 days;1620520206.0;9 May 2021 at 8:30:06pm PDT;20.0;53.0
3252;Game;Microsoft Xbox Series X 1TB Video Game Console - New And Sealed;0.7425;420.0;7 days;1619372316.0;26 Apr 2021 at 1:38:36pm PDT;17.0;47.0
905;Mobile;Apple iPhone 8 - 256GB - Space Gray (Sprint) A1863 (CDMA + GSM);0.99;152.5;7 days;1619397924.0;26 Apr 2021 at 8:45:24am PDT;16.0;49.0
528;Mobile;Samsung Galaxy A20e - 32GB Dual SIM Used Boxed. Without Sim Lock;0.88;78.32;7 days;1621023599.0;15 May 2021 at 4:19:59am PDT;18.0;50.0
377;Mobile;Apple iPhone XS Max - 256GB-Space Grey (without Simlock) A2101 (GSM);0.88;371.36;3 days;1621038907.0;15 May 2021 at 8:35:07am PDT;20.0;50.0
2892;Mobile;Apple iPhone 7 - 32GB - Silver (TMobile) (Read Description) BI1076;1.0;63.0;1 day;1620965947.0;14 May 2021 at 12:19:07pm PDT;18.0;32.0
3410;Mobile;Apple iPhone 11 64GB ;79.99;404.99;7 days;1620411707.0;8 May 2021 at 2:21:47pm PDT;16.0;35.0
56;Mobile;Apple iPhone XR - 128GB - Black (Unlocked) A2105 (GSM);75.0;218.25;10 days;1621131110.0;16 May 2021 at 10:11:50am PDT;16.0;30.0
1806;Mobile;Apple iPhone 11 - 64GB-Black A2221 (without Simlock) BNIB;179.52;470.8;7 days;1621824582.0;24 May 2021 at 10:49:42am PDT;20.0;40.0
4188;Mobile;Apple iPhone XS Max - 64GB - Gold - A2101 (Unlocked) Very Good Condition;0.7425;214.5;3 days;1621710870.0;23 May 2021 at 3:14:30am PDT;20.0;59.0
1605;Mobile;Apple iPhone 12 Pro Max - 128GB - Pacific Blue (EE);0.7425;622.5;3 days;1620494597.0;9 May 2021 at 1:23:17pm PDT;18.0;35.0
2482;Mobile;Apple iPhone 8 Plus (PRODUCT)RED - 64GB - (Unlocked) A1897 (GSM);0.99;224.9;5 days;1621215657.0;17 May 2021 at 9:40:57am PDT;19.0;30.0
2271;Mobile;LG V50 ThinQ 5G LM-V500N 128GB KTKR GSM Unlocked Smartphone Black X242;0.01;232.5;3 days;1619412221.0;26 Apr 2021 at 12:43:41pm PDT;19.0;42.0
663;Mobile;Samsung Galaxy Note 20 SM-N980F/DS - 256GB-Mystic Green (without Simlock);0.88;444.4;7 days;1620409594.0;8 May 2021 at 1:46:34pm PDT;18.0;70.0
185;Mobile;Apple iPhone XS Max - 256GB - Gold (Unlocked) A1921;0.99;470.0;1 day;1619988585.0;3 May 2021 at 4:49:45pm PDT;31.0;63.0
2273;Mobile;Apple iPhone 11 - 128GB - Green (Unlocked) A2111 (CDMA + GSM);0.99;495.0;7 days;1619753826.0;30 Apr 2021 at 11:37:06am PDT;16.0;43.0
741;Mobile;Apple iPhone 11 Pro Max 512GB Midnight Green Brand New (Unlocked)A2218(CDMA+GSM);0.7425;570.0;3 days;1621549553.0;21 May 2021 at 6:25:53pm PDT;19.0;48.0
1041;Mobile;Samsung Galaxy S20 5G SM-G981B/DS - 128GB - Cosmic Grey (Unlocked) (Dual SIM);74.25;258.75;3 days;1620957931.0;14 May 2021 at 10:05:31am PDT;18.0;28.0
3351;Mobile;Apple iPhone 12 Pro Max - 512GB - Graphite (Unlocked);500.0;3050.0;7 days;1621990404.0;26 May 2021 at 8:53:24pm PDT;18.0;38.0
668;Mobile;LG V50 ThinQ 5G 128GB Black Unlocked LM-V500EM w/second screen;0.7425;251.25;7 days;1620530761.0;9 May 2021 at 11:26:01am PDT;16.0;29.0
2044;Mobile;Samsung Galaxy S10 SM-G973 - 128GB-Prism Blue (without Simlock) (Single SIM);0.88;162.8;7 days;1619894613.0;2 May 2021 at 2:43:33am PDT;16.0;38.0
3713;Mobile;Apple iPhone 11 (PRODUCT)RED - 64GB (AT&T) A2111 (CDMA + GSM);270.0;486.0;7 days;1621305773.0;18 May 2021 at 10:42:53am PDT;19.0;38.0
3144;Mobile;Apple iPhone 8 Plus 64GB A1897 (GSM) (Unlocked) 90% health - Silver;0.7425;191.25;1 day;1621741208.0;23 May 2021 at 11:40:08am PDT;17.0;36.0
4142;Mobile;Apple iPhone 7 - 128GB - Black (Verizon) A1660 (CDMA + GSM);0.99;136.5;7 days;1621110601.0;16 May 2021 at 4:30:01pm PDT;16.0;38.0
2925;Mobile;Apple iPhone 11 - 64GB-Violet (without Simlock) A2221 (CDMA + GSM);159.28;405.68;7 days;1621711791.0;23 May 2021 at 3:29:51am PDT;18.0;49.0
1812;Mobile;Samsung Galaxy S10e SM-G970U - 128GB - Prism Black (Verizon) (Single SIM);50.0;182.5;7 days;1621982708.0;26 May 2021 at 6:45:08am PDT;16.0;35.0
3486;Mobile;Apple iPhone XS Max - 64GB - Gold (Unlocked) A1921 (CDMA + GSM);199.99;455.0;3 days;1621638036.0;22 May 2021 at 7:00:36pm PDT;16.0;41.0
1427;Mobile;*Pristine* Apple iPhone 11 Pro Max - 256GB - Space Grey (Unlocked) A2218;192.0;495.0;3 days;1620098055.0;4 May 2021 at 11:14:15am PDT;23.0;30.0
4051;Mobile;Apple iPhone XS-64GB-Silver (FACTORY UNLOCKED)!! LOOK!! ��予��予��予��予;0.01;295.0;1 day;1620942513.0;14 May 2021 at 5:48:33pm PDT;16.0;48.0
4022;Mobile;iPhone XR 256GB Black (Unlocked) (91% Battery Health) (Good Condition);0.75;217.5;7 days;1620621456.0;10 May 2021 at 12:37:36pm PDT;17.0;38.0
4128;Mobile;OnePlus 7t Pro - 256GB - Haze Blue (Unlocked) HD1910 (GSM Only);0.7425;142.5;3 days;1620583284.0;10 May 2021 at 2:01:24am PDT;20.0;53.0
3434;Game;Nintendo DS Lite Metallic Rose Pink With 12 Games Lot;0.99;92.7;7 days;1620849880.0;13 May 2021 at 4:04:40pm PDT;19.0;52.0
3098;Game;Resident Evil 8 Village-Playstation 4 PS4 NEW & OVP;11.616;48.4;7 days;1621359956.0;19 May 2021 at 1:45:56am PDT;16.0;30.0
1404;Mobile;Apple iPhone 8 - 64GB - Space Grey (Unlocked) A1863 (CDMA + GSM) (AU Stock);1.386;364.0;5 days;1619906294.0;2 May 2021 at 5:58:14am PDT;23.0;79.0
3524;Game;Lot Super Nintendo SNES games 13 games chrono trigger demons crest AUTHENTIC!;38.0;660.0;3 days;1619378293.0;26 Apr 2021 at 3:18:13pm PDT;16.0;31.0
3759;Mobile;Samsung Galaxy A20 SM-A205U - 32 GB - Black (Unlocked) (Single SIM);0.99;86.0;3 days;1619720316.0;30 Apr 2021 at 2:18:36pm PDT;17.0;49.0
1244;Game;SNES SFC Super Nintendo Cartridge LOT;6.6;89.76;7 days;1619485187.0;27 Apr 2021 at 8:59:47am PDT;16.0;34.0
3160;Mobile;Apple iPhone 11 - 128GB - Black (Unlocked) A2111 (CDMA + GSM);300.0;570.0;5 days;1619379307.0;26 Apr 2021 at 3:35:07am PDT;22.0;40.0
